"","X.7","X.6","X.5","X.4","X.3","X.2","X.1","X","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","individualCount","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","coordinatePrecision","stateProvince","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country","identifier","eventID","associatedReferences","datasetName","locality","county","collectionCode","gbifID","occurrenceID","recordedBy","catalogNumber","vernacularName","institutionCode","occurrenceRemarks","name","modified","dateIdentified","coordinateUncertaintyInMeters","references","rightsHolder","verbatimEventDate","verbatimLocality","taxonID","http...unknown.org.occurrenceDetails","rights","eventTime","identificationID","informationWithheld","infraspecificEpithet","elevation","elevationAccuracy","municipality","fieldNotes","sex","dynamicProperties","occurrenceStatus","locationID","behavior","locationAccordingTo","identifiedBy","continent","nomenclaturalCode","identificationVerificationStatus","language","type","samplingProtocol","datasetID","accessRights","taxonConceptID","endDayOfYear","startDayOfYear","higherClassification","lifeStage","originalNameUsage","habitat","footprintWKT","http...unknown.org.recordedByOrcid","institutionID","ownerInstitutionCode","depth","depthAccuracy","waterBody","nameAccordingTo","georeferenceSources","higherGeography","eventRemarks","reproductiveCondition","organismQuantity","georeferenceRemarks","organismQuantityType","acceptedNameUsageID","X.1f2c0cbe.40df.43f6.ba07.e76133e78c31.","preparations","georeferencedDate","georeferencedBy","georeferenceProtocol","georeferenceVerificationStatus","verbatimCoordinateSystem","otherCatalogNumbers","organismID","previousIdentifications","identificationQualifier","locationRemarks","establishmentMeans","dataGeneralizations","identificationRemarks","recordNumber","taxonRemarks","collectionID","disposition","bibliographicCitation"
"578",578,578,578,578,578,578,578,578,2247290204,"Apodemus flavicollis (Melchior, 1834)",56.553687,16.187668,"cdround,gass84","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","none","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2019-07-05T14:40:22.701+0000","2019-05-30T02:19:27.147+0000",189,"none","HUMAN_OBSERVATION",1,2437756,1,44,359,1459,5510,2437754,2437756,2437756,"Apodemus flavicollis (Melchior, 1834)","Animalia","Chordata","Rodentia","Muridae","Apodemus","Apodemus flavicollis","Apodemus","flavicollis","SPECIES","ACCEPTED",NA,NA,2019,1,20,"2019-01-20T00:00:00","2019-05-30T02:24:00.770+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Mammalia","SE","Sweden","urn:lsid:artportalen.se:Sighting:75775004",NA,NA,NA,"Sandviksgatan 19","Småland","Artportalen",2247290204,"urn:lsid:artportalen.se:Sighting:75775004","Fredrik Lysell, Olof Persson, Ulrika Bokén","118972572","större skogsmus","ArtDatabanken",NA,"Apodemus flavicollis (Melchior, 1834)","2019-01-23T09:15:17.000+0000",NA,50,NA,"Fredrik Lysell",NA,NA,"urn:lsid:dyntaxa.se:Taxon:206011",NA,NA,"00:00:00 - 00:00:00",NA,"More information can be obtained from the Data Provider.",NA,NA,NA,"Kalmar",NA,NA,NA,"Present",NA,NA,NA,NA,"EUROPE",NA,"Unvalidated","Swedish","Occurrence",NA,"urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage","urn:lsid:dyntaxa.se:Taxon:206011",20,20,"Biota;Animalia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Osteichthyes;Sarcopterygii;Tetrapoda;Amniota;Synapsida;Mammalia;Placentalia;Boreoeutheria;Euarchontoglires;Rodentia;Myomorpha;Muroidea;Muridae;Murinae",NA,"Mus flavicollis Melchior, 1834",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",579,579,579,579,579,579,579,579,2247291945,"Sciurus vulgaris Linnaeus, 1758",58.697228,17.002368,"gass84","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","none","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2019-07-05T14:40:23.808+0000","2019-05-30T02:19:28.637+0000",189,"none","HUMAN_OBSERVATION",1,8211070,1,44,359,1459,9456,2437489,8211070,8211070,"Sciurus vulgaris Linnaeus, 1758","Animalia","Chordata","Rodentia","Sciuridae","Sciurus","Sciurus vulgaris","Sciurus","vulgaris","SPECIES","ACCEPTED",NA,NA,2019,1,20,"2019-01-20T12:00:00","2019-05-30T02:24:01.513+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Mammalia","SE","Sweden","urn:lsid:artportalen.se:Sighting:75779893",NA,NA,NA,"Palmtorps alle 7","Södermanland","Artportalen",2247291945,"urn:lsid:artportalen.se:Sighting:75779893","Jan Karlsson","118976402","ekorre","ArtDatabanken",NA,"Sciurus vulgaris Linnaeus, 1758","2019-01-20T14:55:00.000+0000",NA,100,NA,"Jan Karlsson",NA,NA,"urn:lsid:dyntaxa.se:Taxon:102606",NA,NA,"12:00:00 - 15:00:00",NA,"More information can be obtained from the Data Provider.",NA,NA,NA,"Oxelösund",NA,NA,NA,"Present",NA,"foraging",NA,NA,"EUROPE",NA,"Unvalidated","Swedish","Occurrence",NA,"urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage","urn:lsid:dyntaxa.se:Taxon:102606",20,20,"Biota;Animalia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Osteichthyes;Sarcopterygii;Tetrapoda;Amniota;Synapsida;Mammalia;Placentalia;Boreoeutheria;Euarchontoglires;Rodentia;Sciuromorpha;Sciuridae;Sciurinae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",580,580,580,580,580,580,580,580,2247293884,"Alces alces (Linnaeus, 1758)",65.530654,21.918327,"cdround,gass84","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","none","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2019-07-05T14:40:21.418+0000","2019-05-30T02:19:31.141+0000",189,"none","HUMAN_OBSERVATION",1,2440940,1,44,359,731,5298,7816758,2440940,2440940,"Alces alces (Linnaeus, 1758)","Animalia","Chordata","Artiodactyla","Cervidae","Alces","Alces alces","Alces","alces","SPECIES","ACCEPTED",NA,NA,2019,1,19,"2019-01-19T22:15:00","2019-05-30T02:24:02.456+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Mammalia","SE","Sweden","urn:lsid:artportalen.se:Sighting:75774331",NA,NA,NA,"Ollbacken","Norrbotten","Artportalen",2247293884,"urn:lsid:artportalen.se:Sighting:75774331","Allan Bergström","118962057","älg","ArtDatabanken","""Gårdskon"" passerade åter på några meters avstånd framför huset ikväll.","Alces alces (Linnaeus, 1758)","2019-01-19T22:35:12.000+0000",NA,200,NA,"Allan Bergström",NA,NA,"urn:lsid:dyntaxa.se:Taxon:206046",NA,NA,"22:15:00 - 22:15:00",NA,"More information can be obtained from the Data Provider.",NA,NA,NA,"Luleå",NA,"FEMALE",NA,"Present",NA,"foraging",NA,NA,"EUROPE",NA,"Unvalidated","Swedish","Occurrence",NA,"urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage","urn:lsid:dyntaxa.se:Taxon:206046",19,19,"Biota;Animalia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Osteichthyes;Sarcopterygii;Tetrapoda;Amniota;Synapsida;Mammalia;Placentalia;Boreoeutheria;Laurasiatheria;Artiodactyla;Ruminantia;Cervidae;Capreolinae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",581,581,581,581,581,581,581,581,2247296942,"Lutra lutra (Linnaeus, 1758)",59.777846,16.180392,"cdround,gass84","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","none","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2019-07-05T14:40:26.006+0000","2019-05-30T02:19:34.700+0000",189,"none","HUMAN_OBSERVATION",1,2433753,1,44,359,732,5307,8226627,2433753,2433753,"Lutra lutra (Linnaeus, 1758)","Animalia","Chordata","Carnivora","Mustelidae","Lutra","Lutra lutra","Lutra","lutra","SPECIES","ACCEPTED",NA,NA,2019,1,19,"2019-01-19T14:45:00","2019-05-30T02:24:03.291+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Mammalia","SE","Sweden","urn:lsid:artportalen.se:Sighting:75785868",NA,NA,NA,"Bruksdammen, Ramnäs sn","Västmanland","Artportalen",2247296942,"urn:lsid:artportalen.se:Sighting:75785868","Sören Larsson, Seppo Leppälampi","118967947","utter","ArtDatabanken","satt på iskanten 15 m från oss och käkade fisk","Lutra lutra (Linnaeus, 1758)","2019-01-20T21:26:00.000+0000",NA,100,NA,"Sören Larsson",NA,NA,"urn:lsid:dyntaxa.se:Taxon:100077",NA,NA,"14:45:00 - 14:45:00",NA,"More information can be obtained from the Data Provider.",NA,NA,NA,"Surahammar",NA,NA,NA,"Present",NA,"foraging",NA,NA,"EUROPE",NA,"Unvalidated","Swedish","Occurrence",NA,"urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage","urn:lsid:dyntaxa.se:Taxon:100077",19,19,"Biota;Animalia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Osteichthyes;Sarcopterygii;Tetrapoda;Amniota;Synapsida;Mammalia;Placentalia;Boreoeutheria;Laurasiatheria;Carnivora;Caniformia;Mustelidae",NA,"Mustela lutra Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",582,582,582,582,582,582,582,582,2265898861,"Erinaceus europaeus occidentalis Barrett-Hamilton, 1900",-43.579744,172.633219,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","none","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2019-07-08T16:26:34.929+0000","2019-06-17T12:51:04.637+0000",171,"none","HUMAN_OBSERVATION",NA,8723261,1,44,359,829,5722,8216553,5219616,8723261,"Erinaceus europaeus occidentalis Barrett-Hamilton, 1900","Animalia","Chordata","Erinaceomorpha","Erinaceidae","Erinaceus","Erinaceus europaeus","Erinaceus","europaeus","SUBSPECIES","ACCEPTED",NA,"Canterbury",2019,1,9,"2019-01-09T13:13:00","2019-06-17T12:51:54.911+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","NZ","New Zealand","26906376",NA,NA,"iNaturalist research-grade observations",NA,NA,"Observations",2265898861,"https://www.inaturalist.org/observations/26906376","Jon Sullivan","26906376",NA,"iNaturalist",NA,"Erinaceus europaeus occidentalis Barrett-Hamilton, 1900","2019-06-13T09:55:42.000+0000","2019-06-13T08:03:19",NA,"https://www.inaturalist.org/observations/26906376","Jon Sullivan","2019/01/09 1:13 PM NZDT","Christchurch including Banks Peninsula, Canterbury, New Zealand","501363","https://www.inaturalist.org/observations/26906376","© Jon Sullivan some rights reserved","00:13:00Z","58717662",NA,"occidentalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",583,583,583,583,583,583,583,583,2013007964,"Crocuta crocuta (Erxleben, 1777)",-1.406109,34.906311,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","none","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2019-07-08T16:20:10.361+0000","2019-06-17T12:43:48.200+0000",171,"none","HUMAN_OBSERVATION",NA,5218781,1,44,359,732,5306,2433504,5218781,5218781,"Crocuta crocuta (Erxleben, 1777)","Animalia","Chordata","Carnivora","Hyaenidae","Crocuta","Crocuta crocuta","Crocuta","crocuta","SPECIES","ACCEPTED",NA,"Narok",2019,1,6,"2019-01-06T04:10:00","2019-06-17T12:43:48.249+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","KE","Kenya","20986262",NA,NA,"iNaturalist research-grade observations",NA,NA,"Observations",2013007964,"https://www.inaturalist.org/observations/20986262","faninchitown","20986262",NA,"iNaturalist","I saw the Hyena sitting in puddle of water. It's eyes were open, but I knew something was wrong. As our driver drove around we saw a big size bite on his back. Perhaps fighting with Lions","Crocuta crocuta (Erxleben, 1777)","2019-06-10T23:17:44.000+0000","2019-03-06T14:32:14",3906,"https://www.inaturalist.org/observations/20986262","faninchitown","2019/01/06 4:10 AM CST","Masai Mara National Reserve, Kenya","41886","https://www.inaturalist.org/observations/20986262","© faninchitown some rights reserved","10:10:00Z","46776196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",584,584,584,584,584,584,584,584,2244268555,"Procyon lotor (Linnaeus, 1758)",42.365128,-71.190308,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","none","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2019-07-08T16:24:55.134+0000","2019-06-17T12:48:55.717+0000",171,"none","HUMAN_OBSERVATION",NA,5218786,1,44,359,732,5311,2433592,5218786,5218786,"Procyon lotor (Linnaeus, 1758)","Animalia","Chordata","Carnivora","Procyonidae","Procyon","Procyon lotor","Procyon","lotor","SPECIES","ACCEPTED",NA,"Massachusetts",2019,1,17,"2019-01-17T16:36:50","2019-06-17T12:48:55.802+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","US","United States of America","25407885",NA,NA,"iNaturalist research-grade observations",NA,NA,"Observations",2244268555,"https://www.inaturalist.org/observations/25407885","lurchie","25407885",NA,"iNaturalist",NA,"Procyon lotor (Linnaeus, 1758)","2019-06-12T23:56:18.000+0000","2019-05-19T21:49:04",NA,"https://www.inaturalist.org/observations/25407885","lurchie","2019-01-17 4:36:50 PM EST","Watertown, MA, USA","41663","https://www.inaturalist.org/observations/25407885","© lurchie some rights reserved","21:36:50Z","55652740",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",585,585,585,585,585,585,585,585,1984207969,"Castor fiber Linnaeus, 1758",54.099216,13.406625,"cdround,gass84","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","none","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2019-07-05T06:43:36.226+0000","2019-06-01T08:28:39.840+0000",117,"none","HUMAN_OBSERVATION",NA,4409131,1,44,359,1459,5493,3240758,4409131,4409131,"Castor fiber Linnaeus, 1758","Animalia","Chordata","Rodentia","Castoridae","Castor","Castor fiber","Castor","fiber","SPECIES","ACCEPTED",NA,NA,2019,1,1,"2019-01-01T00:00:00","2019-06-01T08:28:39.976+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Mammalia","DE","Germany",NA,NA,NA,NA,"Ryckufer Museumshafen bis Yachthafen Ladebow",NA,"naturgucker",1984207969,NA,"705921443","-1289236",NA,"naturgucker",NA,"Castor fiber Linnaeus, 1758",NA,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",586,586,586,586,586,586,586,586,1989765404,"Castor fiber Linnaeus, 1758",53.567104,13.23425,"cdround,gass84","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","none","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2019-07-05T06:49:52.381+0000","2019-06-01T08:33:38.575+0000",117,"none","HUMAN_OBSERVATION",NA,4409131,1,44,359,1459,5493,3240758,4409131,4409131,"Castor fiber Linnaeus, 1758","Animalia","Chordata","Rodentia","Castoridae","Castor","Castor fiber","Castor","fiber","SPECIES","ACCEPTED",NA,NA,2019,1,16,"2019-01-16T00:00:00","2019-06-01T08:33:38.621+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Mammalia","DE","Germany",NA,NA,NA,NA,"TK25 Blatt 2445/1 - Neubrandenburg (West) / Zirzow",NA,"naturgucker",1989765404,NA,"409602415","448328829",NA,"naturgucker",NA,"Castor fiber Linnaeus, 1758",NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",587,587,587,587,587,587,587,587,1989765517,"Capreolus capreolus (Linnaeus, 1758)",48.973976,10.540415,"cdround,gass84","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","none","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2019-07-05T07:07:33.186+0000","2019-06-01T08:52:31.717+0000",117,"none","HUMAN_OBSERVATION",NA,5220126,1,44,359,731,5298,2440927,5220126,5220126,"Capreolus capreolus (Linnaeus, 1758)","Animalia","Chordata","Artiodactyla","Cervidae","Capreolus","Capreolus capreolus","Capreolus","capreolus","SPECIES","ACCEPTED",NA,NA,2019,1,22,"2019-01-22T00:00:00","2019-06-01T08:52:31.740+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Mammalia","DE","Germany",NA,NA,NA,NA,"TK25 Blatt 7029/1 - Ehingen",NA,"naturgucker",1989765517,NA,"-1688374208","674950217",NA,"naturgucker",NA,"Capreolus capreolus (Linnaeus, 1758)",NA,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",588,588,588,588,588,588,588,588,1990687164,"Lepus europaeus Pallas, 1778",53.579037,9.703624,"cdround,gass84","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","none","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2019-07-05T19:44:43.926+0000","2019-06-01T22:29:21.634+0000",117,"none","HUMAN_OBSERVATION",NA,7952072,1,44,359,785,9379,2436691,7952072,7952072,"Lepus europaeus Pallas, 1778","Animalia","Chordata","Lagomorpha","Leporidae","Lepus","Lepus europaeus","Lepus","europaeus","SPECIES","ACCEPTED",NA,NA,2019,1,29,"2019-01-29T00:00:00","2019-06-01T22:29:21.656+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Mammalia","DE","Germany",NA,NA,NA,NA,"Wedel",NA,"naturgucker",1990687164,NA,"-1080175945","-1946821189",NA,"naturgucker",NA,"Lepus europaeus Pallas, 1778",NA,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",589,589,589,589,589,589,589,589,1990694656,"Lepus europaeus Pallas, 1778",53.710526,10.916805,"cdround,gass84","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","none","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2019-07-05T19:52:07.040+0000","2019-06-01T22:37:31.145+0000",117,"none","HUMAN_OBSERVATION",NA,7952072,1,44,359,785,9379,2436691,7952072,7952072,"Lepus europaeus Pallas, 1778","Animalia","Chordata","Lagomorpha","Leporidae","Lepus","Lepus europaeus","Lepus","europaeus","SPECIES","ACCEPTED",NA,NA,2019,1,14,"2019-01-14T00:00:00","2019-06-01T22:37:31.252+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Mammalia","DE","Germany",NA,NA,NA,NA,"Feldflur südlich und westlich von Dechow",NA,"naturgucker",1990694656,NA,"1088547612","-1544411377",NA,"naturgucker",NA,"Lepus europaeus Pallas, 1778",NA,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590",590,590,590,590,590,590,590,590,2012765890,"Vulpes vulpes (Linnaeus, 1758)",51.036339,14.168107,"cdround,gass84","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","none","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2019-06-27T23:47:04.656+0000","2019-06-02T13:21:36.599+0000",116,"none","HUMAN_OBSERVATION",NA,5219243,1,44,359,732,9701,5219234,5219243,5219243,"Vulpes vulpes (Linnaeus, 1758)","Animalia","Chordata","Carnivora","Canidae","Vulpes","Vulpes vulpes","Vulpes","vulpes","SPECIES","ACCEPTED",NA,NA,2019,1,28,"2019-01-28T00:00:00","2019-06-02T13:21:36.663+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Mammalia","DE","Germany",NA,NA,NA,NA,"Feldflur am Karrenberg rechts und links der S159",NA,"naturgucker",2012765890,NA,"-2144806872","1726674966",NA,"naturgucker",NA,"Vulpes vulpes (Linnaeus, 1758)",NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591",591,591,591,591,591,591,591,591,1989765486,"Capreolus capreolus (Linnaeus, 1758)",53.183819,11.153355,"cdround,gass84","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","none","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2019-07-05T07:13:54.707+0000","2019-06-01T08:59:25.364+0000",117,"none","HUMAN_OBSERVATION",NA,5220126,1,44,359,731,5298,2440927,5220126,5220126,"Capreolus capreolus (Linnaeus, 1758)","Animalia","Chordata","Artiodactyla","Cervidae","Capreolus","Capreolus capreolus","Capreolus","capreolus","SPECIES","ACCEPTED",NA,NA,2019,1,19,"2019-01-19T00:00:00","2019-06-01T08:59:25.374+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Mammalia","DE","Germany",NA,NA,NA,NA,"Tripkau-Wehningen,Felder",NA,"naturgucker",1989765486,NA,"-135924107","-1989604979",NA,"naturgucker",NA,"Capreolus capreolus (Linnaeus, 1758)",NA,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592",592,592,592,592,592,592,592,592,1986474679,"Sciurus vulgaris Linnaeus, 1758",53.684624,10.007194,"cdround,gass84","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","none","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2019-06-27T18:26:59.757+0000","2019-06-02T08:00:26.186+0000",116,"none","HUMAN_OBSERVATION",NA,8211070,1,44,359,1459,9456,2437489,8211070,8211070,"Sciurus vulgaris Linnaeus, 1758","Animalia","Chordata","Rodentia","Sciuridae","Sciurus","Sciurus vulgaris","Sciurus","vulgaris","SPECIES","ACCEPTED",NA,NA,2019,1,3,"2019-01-03T00:00:00","2019-06-02T08:00:26.216+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Mammalia","DE","Germany",NA,NA,NA,NA,"Norderstedt, Holunderweg / Garten und Umgebung",NA,"naturgucker",1986474679,NA,"-1484491053","-1593613019",NA,"naturgucker",NA,"Sciurus vulgaris Linnaeus, 1758",NA,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
